NZ_CP072215.1_43945-54537:._4	411ae5a1aabd3b3b949d0766147c6498	291	Pfam	PF04055	Radical SAM superfamily	27	186	6.3E-14	T	13-04-2026	IPR007197	Radical SAM	-	-
NZ_CP081919.1_13891-24483:._8	3c2794611638467a3f6cefe30dde77f5	336	Pfam	PF08401	N-terminal domain of anti-restriction factor ArdC	7	139	2.1E-27	T	13-04-2026	IPR013610	N-terminal domain of anti-restriction factor ArdC	-	-
NZ_CP081919.1_13891-24483:._8	3c2794611638467a3f6cefe30dde77f5	336	Pfam	PF18818	Zincin-like metallopeptidase	195	302	2.8E-25	T	13-04-2026	IPR041459	Polyvalent protein, metallopeptidase domain	-	-
NZ_CP081914.1_9325-19917:._11	3c2794611638467a3f6cefe30dde77f5	336	Pfam	PF08401	N-terminal domain of anti-restriction factor ArdC	7	139	2.1E-27	T	13-04-2026	IPR013610	N-terminal domain of anti-restriction factor ArdC	-	-
NZ_CP081914.1_9325-19917:._11	3c2794611638467a3f6cefe30dde77f5	336	Pfam	PF18818	Zincin-like metallopeptidase	195	302	2.8E-25	T	13-04-2026	IPR041459	Polyvalent protein, metallopeptidase domain	-	-
NZ_CP041397.1_21313-31905:._11	3c2794611638467a3f6cefe30dde77f5	336	Pfam	PF08401	N-terminal domain of anti-restriction factor ArdC	7	139	2.1E-27	T	13-04-2026	IPR013610	N-terminal domain of anti-restriction factor ArdC	-	-
NZ_CP041397.1_21313-31905:._11	3c2794611638467a3f6cefe30dde77f5	336	Pfam	PF18818	Zincin-like metallopeptidase	195	302	2.8E-25	T	13-04-2026	IPR041459	Polyvalent protein, metallopeptidase domain	-	-
NC_006873.1_1-5722:._2	3c2794611638467a3f6cefe30dde77f5	336	Pfam	PF08401	N-terminal domain of anti-restriction factor ArdC	7	139	2.1E-27	T	13-04-2026	IPR013610	N-terminal domain of anti-restriction factor ArdC	-	-
NC_006873.1_1-5722:._2	3c2794611638467a3f6cefe30dde77f5	336	Pfam	PF18818	Zincin-like metallopeptidase	195	302	2.8E-25	T	13-04-2026	IPR041459	Polyvalent protein, metallopeptidase domain	-	-
NZ_CP072225.1_43770-54362:._8	3c2794611638467a3f6cefe30dde77f5	336	Pfam	PF08401	N-terminal domain of anti-restriction factor ArdC	7	139	2.1E-27	T	13-04-2026	IPR013610	N-terminal domain of anti-restriction factor ArdC	-	-
NZ_CP072225.1_43770-54362:._8	3c2794611638467a3f6cefe30dde77f5	336	Pfam	PF18818	Zincin-like metallopeptidase	195	302	2.8E-25	T	13-04-2026	IPR041459	Polyvalent protein, metallopeptidase domain	-	-
NZ_CP006587.1_4757826-4767977:._2	6ac22ece4eee659e4ae637f593b719f7	272	Pfam	PF01925	Sulfite exporter TauE/SafE	8	260	1.0E-33	T	13-04-2026	IPR002781	Transmembrane protein TauE-like	-	-
NZ_CP152355.1_5086-14492:._4	147e93e3a505b7cc00456f9a3c78cbce	385	Pfam	PF21205	Initiator Rep protein, WH2	182	260	0.014	T	13-04-2026	-	-	-	-
NZ_CP152355.1_5086-14492:._4	147e93e3a505b7cc00456f9a3c78cbce	385	Pfam	PF01051	Initiator Replication protein, WH1	82	170	0.023	T	13-04-2026	IPR000525	Initiator Rep protein, WH1 domain	-	-
NZ_CM148644.1_2122378-2132973:._4	ff3366e4e3f780ef0b196b4caf800ef2	198	Pfam	PF00239	Resolvase, N terminal domain	3	136	7.2E-46	T	13-04-2026	IPR006119	Resolvase, N-terminal catalytic domain	-	-
NZ_CM148644.1_2122378-2132973:._4	ff3366e4e3f780ef0b196b4caf800ef2	198	Pfam	PF02796	Helix-turn-helix domain of resolvase	156	184	0.012	T	13-04-2026	IPR006120	Resolvase, HTH domain	-	-
NZ_CM148644.1_2122378-2132973:._4	ff3366e4e3f780ef0b196b4caf800ef2	198	CDD	cd03768	SR_ResInv	2	126	4.94178E-64	T	13-04-2026	-	-	-	-
NZ_CM148693.1_3315541-3326103:._1	45542410135dd5c3f49b89ec4d7a0165	221	Pfam	PF13541	Subunit ChlI of Mg-chelatase	1	67	1.3E-17	T	13-04-2026	-	-	-	-
NZ_CM148693.1_3315541-3326103:._1	45542410135dd5c3f49b89ec4d7a0165	221	Pfam	PF01078	Magnesium chelatase, subunit ChlI	119	215	1.8E-38	T	13-04-2026	IPR000523	Magnesium chelatase ChlI-like, catalytic domain	-	-
NZ_CP073240.1_22748-33310:._6	39820700dc78cde25b0a09bf991f2305	187	Pfam	PF02796	Helix-turn-helix domain of resolvase	139	183	0.0017	T	13-04-2026	IPR006120	Resolvase, HTH domain	-	-
NZ_CP073240.1_22748-33310:._6	39820700dc78cde25b0a09bf991f2305	187	CDD	cd03768	SR_ResInv	2	127	3.41393E-57	T	13-04-2026	-	-	-	-
NZ_CP073240.1_22748-33310:._6	39820700dc78cde25b0a09bf991f2305	187	Pfam	PF00239	Resolvase, N terminal domain	2	136	6.8E-39	T	13-04-2026	IPR006119	Resolvase, N-terminal catalytic domain	-	-
NZ_CM148646.1_2068858-2079456:._5	ca3d8c63814dce0ff095738b8a537bd8	199	Pfam	PF00239	Resolvase, N terminal domain	4	142	2.5E-21	T	13-04-2026	IPR006119	Resolvase, N-terminal catalytic domain	-	-
NZ_CM148646.1_2068858-2079456:._5	ca3d8c63814dce0ff095738b8a537bd8	199	CDD	cd03768	SR_ResInv	5	133	1.20021E-32	T	13-04-2026	-	-	-	-
NZ_CP143637.1_150213-160817:._1	e24dda6538f5baf9cc263cc0f28f74bd	344	Pfam	PF01548	Transposase	8	161	9.1E-17	T	13-04-2026	IPR002525	Transposase IS110-like, N-terminal	-	-
NZ_CP143637.1_150213-160817:._1	e24dda6538f5baf9cc263cc0f28f74bd	344	Pfam	PF02371	Transposase IS116/IS110/IS902 family	209	294	1.4E-19	T	13-04-2026	IPR003346	Transposase IS116/IS110/IS902, C-terminal	-	-
NZ_CP095061.1_546517-557088:._8	8e816c5008ae421c45efc0b50ae4f03d	190	Pfam	PF00239	Resolvase, N terminal domain	5	137	1.2E-36	T	13-04-2026	IPR006119	Resolvase, N-terminal catalytic domain	-	-
NZ_CP095061.1_546517-557088:._8	8e816c5008ae421c45efc0b50ae4f03d	190	CDD	cd03768	SR_ResInv	4	128	8.18373E-53	T	13-04-2026	-	-	-	-
NZ_CP095061.1_546517-557088:._8	8e816c5008ae421c45efc0b50ae4f03d	190	Pfam	PF02796	Helix-turn-helix domain of resolvase	140	180	0.078	T	13-04-2026	IPR006120	Resolvase, HTH domain	-	-
NZ_CP141186.1_35393-45964:._9	31eb7b247bd49dc9258a2821ae103e4c	190	CDD	cd03768	SR_ResInv	4	128	2.02207E-53	T	13-04-2026	-	-	-	-
NZ_CP141186.1_35393-45964:._9	31eb7b247bd49dc9258a2821ae103e4c	190	Pfam	PF00239	Resolvase, N terminal domain	4	137	2.6E-36	T	13-04-2026	IPR006119	Resolvase, N-terminal catalytic domain	-	-
NZ_OZ040189.1_1192087-1202679:._10	197e7398fe9a4f51aa1875d7887d3a2d	436	Pfam	PF19313	Domain of unknown function (DUF5916)	1	436	2.4E-146	T	13-04-2026	IPR045670	Domain of unknown function DUF5916	-	-
NZ_CP032318.1_36941-47167:._3	dc20e7dba317863cc4e4f40676d91ab1	76	CDD	cd03768	SR_ResInv	4	76	1.24821E-27	T	13-04-2026	-	-	-	-
NZ_CP032318.1_36941-47167:._3	dc20e7dba317863cc4e4f40676d91ab1	76	Pfam	PF00239	Resolvase, N terminal domain	5	75	1.6E-15	T	13-04-2026	IPR006119	Resolvase, N-terminal catalytic domain	-	-
NZ_OZ040189.1_1192087-1202679:._9	5ff9288c7f6ae4fd953a794c2aea2558	220	Pfam	PF00005	ABC transporter	17	168	3.5E-30	T	13-04-2026	IPR003439	ABC transporter-like, ATP-binding domain	-	-
NZ_OZ040189.1_1192087-1202679:._9	5ff9288c7f6ae4fd953a794c2aea2558	220	CDD	cd03255	ABC_MJ0796_LolCDE_FtsE	2	218	4.18839E-112	T	13-04-2026	IPR017911	MacB-like, ATP-binding domain	-	-
NZ_CP056032.1_3024565-3035151:._4	5368798cb6e9ee96fabd11ca67e5d981	195	Pfam	PF02796	Helix-turn-helix domain of resolvase	139	182	0.003	T	13-04-2026	IPR006120	Resolvase, HTH domain	-	-
NZ_CP056032.1_3024565-3035151:._4	5368798cb6e9ee96fabd11ca67e5d981	195	CDD	cd03768	SR_ResInv	2	126	1.32725E-57	T	13-04-2026	-	-	-	-
NZ_CP056032.1_3024565-3035151:._4	5368798cb6e9ee96fabd11ca67e5d981	195	Pfam	PF00239	Resolvase, N terminal domain	3	135	5.8E-40	T	13-04-2026	IPR006119	Resolvase, N-terminal catalytic domain	-	-
NZ_CP092371.1_10906-21471:._5	1e67aaa98a7232b40b810df190a6bb29	188	CDD	cd03768	SR_ResInv	2	127	1.71473E-55	T	13-04-2026	-	-	-	-
NZ_CP092371.1_10906-21471:._5	1e67aaa98a7232b40b810df190a6bb29	188	Pfam	PF02796	Helix-turn-helix domain of resolvase	139	183	1.9E-4	T	13-04-2026	IPR006120	Resolvase, HTH domain	-	-
NZ_CP092371.1_10906-21471:._5	1e67aaa98a7232b40b810df190a6bb29	188	Pfam	PF00239	Resolvase, N terminal domain	3	135	4.3E-39	T	13-04-2026	IPR006119	Resolvase, N-terminal catalytic domain	-	-
NZ_CP110003.1_1-5567:._1	1e67aaa98a7232b40b810df190a6bb29	188	CDD	cd03768	SR_ResInv	2	127	1.71473E-55	T	13-04-2026	-	-	-	-
NZ_CP110003.1_1-5567:._1	1e67aaa98a7232b40b810df190a6bb29	188	Pfam	PF02796	Helix-turn-helix domain of resolvase	139	183	1.9E-4	T	13-04-2026	IPR006120	Resolvase, HTH domain	-	-
NZ_CP110003.1_1-5567:._1	1e67aaa98a7232b40b810df190a6bb29	188	Pfam	PF00239	Resolvase, N terminal domain	3	135	4.3E-39	T	13-04-2026	IPR006119	Resolvase, N-terminal catalytic domain	-	-
NZ_OY997410.1_1109465-1119655:._7	75feb7e4095382a55ecfb12aabe54763	63	Pfam	PF00239	Resolvase, N terminal domain	3	35	0.0024	T	13-04-2026	IPR006119	Resolvase, N-terminal catalytic domain	-	-
NZ_CP016374.1_1840671-1851227:._6	30b8f144a05d8ee5e91616a1ed538735	185	CDD	cd03768	SR_ResInv	2	127	4.65278E-57	T	13-04-2026	-	-	-	-
NZ_CP016374.1_1840671-1851227:._6	30b8f144a05d8ee5e91616a1ed538735	185	Pfam	PF02796	Helix-turn-helix domain of resolvase	139	183	5.9E-4	T	13-04-2026	IPR006120	Resolvase, HTH domain	-	-
NZ_CP016374.1_1840671-1851227:._6	30b8f144a05d8ee5e91616a1ed538735	185	Pfam	PF00239	Resolvase, N terminal domain	2	136	3.2E-39	T	13-04-2026	IPR006119	Resolvase, N-terminal catalytic domain	-	-
NZ_CP072339.1_1316605-1328361:._4	bcbae9e6d986d0cc938c94ec32312b23	327	Pfam	PF00535	Glycosyl transferase family 2	18	147	2.5E-21	T	13-04-2026	IPR001173	Glycosyltransferase 2-like	-	-
NZ_CP072339.1_1316605-1328361:._4	bcbae9e6d986d0cc938c94ec32312b23	327	CDD	cd00761	Glyco_tranf_GTA_type	20	129	1.15457E-18	T	13-04-2026	-	-	-	-
NZ_CP033934.1_78870-89474:._4	269700871bce9a10e12f2e655d40c47c	246	Pfam	PF12725	Protein of unknown function (DUF3810)	1	238	2.2E-53	T	13-04-2026	IPR024294	Protein of unknown function DUF3810	-	-
NC_010830.1_107438-117994:._1	ac12e804125f35ae477bacac2e99faea	523	Pfam	PF07549	SecD/SecF GG Motif	227	248	0.0026	T	13-04-2026	IPR022646	Protein-export membrane protein SecD/SecF/SecDF, conserved site	-	-
NC_010830.1_107438-117994:._1	ac12e804125f35ae477bacac2e99faea	523	Pfam	PF02355	Protein export membrane protein	4	175	1.5E-20	T	13-04-2026	IPR048634	Protein export membrane protein SecD/SecF, C-terminal	-	-
NC_010830.1_107438-117994:._1	ac12e804125f35ae477bacac2e99faea	523	Pfam	PF02355	Protein export membrane protein	320	505	8.2E-52	T	13-04-2026	IPR048634	Protein export membrane protein SecD/SecF, C-terminal	-	-
NZ_CP193656.1_3635614-3646293:._3	e9ac6623230ae5f733c993620fab3996	166	Pfam	PF01272	Transcription elongation factor, GreA/GreB, C-term	90	166	6.7E-15	T	13-04-2026	IPR001437	Transcription elongation factor, GreA/GreB, C-terminal	-	-
NZ_CP192719.1_483286-494961:._4	b6a2f616ebcf30302aa6805498d7c65e	217	Pfam	PF12990	Domain of unknonw function from B. Theta Gene description (DUF3874)	145	214	1.7E-22	T	13-04-2026	IPR024450	Domain of unknown function DUF3874	-	-
NZ_CP192719.1_483286-494961:._4	b6a2f616ebcf30302aa6805498d7c65e	217	Pfam	PF05272	Virulence-associated protein E-like domain	3	141	4.4E-18	T	13-04-2026	IPR007936	Virulence-associated protein E-like domain	-	-
NZ_CP171010.1_321704-332272:._4	af77a1211768fb99eb103bc41ffb74ce	103	Pfam	PF10543	ORF6N domain	14	98	3.0E-29	T	13-04-2026	IPR018873	KilA-N, DNA-binding domain	-	-
NZ_CP081299.1_7335084-7345685:._12	64d09e88faf48e0395fd4531da1ebd8c	239	Pfam	PF08667	BetR domain	56	108	0.19	T	13-04-2026	IPR013975	Transcription regulator BetR, N-terminal	-	-
NZ_CP025096.1_8554097-8564680:._8	3175ab0d947f7772c3cb1f3acdaa96b4	168	Pfam	PF01548	Transposase	10	152	1.5E-10	T	13-04-2026	IPR002525	Transposase IS110-like, N-terminal	-	-
NZ_CP089538.1_2526952-2537580:._3	d14515158cf0627e19fa6d6ef827fc8a	212	Pfam	PF11185	Protein of unknown function (DUF2971)	75	145	8.7E-5	T	13-04-2026	IPR021352	Protein of unknown function DUF2971	-	-
NZ_CP081907.1_47128-57723:._5	fc50f7e6f6a3afbef0904bea45dffd87	94	Pfam	PF00216	Bacterial DNA-binding protein	1	89	2.0E-21	T	13-04-2026	IPR000119	Histone-like DNA-binding protein	-	-
NZ_CP081907.1_47128-57723:._5	fc50f7e6f6a3afbef0904bea45dffd87	94	CDD	cd13836	IHF_B	1	85	1.03881E-31	T	13-04-2026	-	-	-	-
NZ_CP069564.1_87419-98014:._5	fc50f7e6f6a3afbef0904bea45dffd87	94	Pfam	PF00216	Bacterial DNA-binding protein	1	89	2.0E-21	T	13-04-2026	IPR000119	Histone-like DNA-binding protein	-	-
NZ_CP069564.1_87419-98014:._5	fc50f7e6f6a3afbef0904bea45dffd87	94	CDD	cd13836	IHF_B	1	85	1.03881E-31	T	13-04-2026	-	-	-	-
NZ_CP143942.1_80606-91201:._12	fc50f7e6f6a3afbef0904bea45dffd87	94	Pfam	PF00216	Bacterial DNA-binding protein	1	89	2.0E-21	T	13-04-2026	IPR000119	Histone-like DNA-binding protein	-	-
NZ_CP143942.1_80606-91201:._12	fc50f7e6f6a3afbef0904bea45dffd87	94	CDD	cd13836	IHF_B	1	85	1.03881E-31	T	13-04-2026	-	-	-	-
NZ_CP131534.1_3163299-3173894:._12	fc50f7e6f6a3afbef0904bea45dffd87	94	Pfam	PF00216	Bacterial DNA-binding protein	1	89	2.0E-21	T	13-04-2026	IPR000119	Histone-like DNA-binding protein	-	-
NZ_CP131534.1_3163299-3173894:._12	fc50f7e6f6a3afbef0904bea45dffd87	94	CDD	cd13836	IHF_B	1	85	1.03881E-31	T	13-04-2026	-	-	-	-
NZ_CP072241.1_51837-62432:._12	fc50f7e6f6a3afbef0904bea45dffd87	94	Pfam	PF00216	Bacterial DNA-binding protein	1	89	2.0E-21	T	13-04-2026	IPR000119	Histone-like DNA-binding protein	-	-
NZ_CP072241.1_51837-62432:._12	fc50f7e6f6a3afbef0904bea45dffd87	94	CDD	cd13836	IHF_B	1	85	1.03881E-31	T	13-04-2026	-	-	-	-
NZ_CP072245.1_55835-66430:._12	fc50f7e6f6a3afbef0904bea45dffd87	94	Pfam	PF00216	Bacterial DNA-binding protein	1	89	2.0E-21	T	13-04-2026	IPR000119	Histone-like DNA-binding protein	-	-
NZ_CP072245.1_55835-66430:._12	fc50f7e6f6a3afbef0904bea45dffd87	94	CDD	cd13836	IHF_B	1	85	1.03881E-31	T	13-04-2026	-	-	-	-
NZ_CP072219.1_51842-62437:._12	fc50f7e6f6a3afbef0904bea45dffd87	94	Pfam	PF00216	Bacterial DNA-binding protein	1	89	2.0E-21	T	13-04-2026	IPR000119	Histone-like DNA-binding protein	-	-
NZ_CP072219.1_51842-62437:._12	fc50f7e6f6a3afbef0904bea45dffd87	94	CDD	cd13836	IHF_B	1	85	1.03881E-31	T	13-04-2026	-	-	-	-
NZ_CP072211.1_51838-62433:._12	fc50f7e6f6a3afbef0904bea45dffd87	94	Pfam	PF00216	Bacterial DNA-binding protein	1	89	2.0E-21	T	13-04-2026	IPR000119	Histone-like DNA-binding protein	-	-
NZ_CP072211.1_51838-62433:._12	fc50f7e6f6a3afbef0904bea45dffd87	94	CDD	cd13836	IHF_B	1	85	1.03881E-31	T	13-04-2026	-	-	-	-
NZ_CP072230.1_55830-66425:._12	fc50f7e6f6a3afbef0904bea45dffd87	94	Pfam	PF00216	Bacterial DNA-binding protein	1	89	2.0E-21	T	13-04-2026	IPR000119	Histone-like DNA-binding protein	-	-
NZ_CP072230.1_55830-66425:._12	fc50f7e6f6a3afbef0904bea45dffd87	94	CDD	cd13836	IHF_B	1	85	1.03881E-31	T	13-04-2026	-	-	-	-
NZ_AP019726.1_81904-92499:._12	fc50f7e6f6a3afbef0904bea45dffd87	94	Pfam	PF00216	Bacterial DNA-binding protein	1	89	2.0E-21	T	13-04-2026	IPR000119	Histone-like DNA-binding protein	-	-
NZ_AP019726.1_81904-92499:._12	fc50f7e6f6a3afbef0904bea45dffd87	94	CDD	cd13836	IHF_B	1	85	1.03881E-31	T	13-04-2026	-	-	-	-
NZ_CP072233.1_55833-66428:._12	fc50f7e6f6a3afbef0904bea45dffd87	94	Pfam	PF00216	Bacterial DNA-binding protein	1	89	2.0E-21	T	13-04-2026	IPR000119	Histone-like DNA-binding protein	-	-
NZ_CP072233.1_55833-66428:._12	fc50f7e6f6a3afbef0904bea45dffd87	94	CDD	cd13836	IHF_B	1	85	1.03881E-31	T	13-04-2026	-	-	-	-
NZ_CP143950.1_88416-99011:._12	fc50f7e6f6a3afbef0904bea45dffd87	94	Pfam	PF00216	Bacterial DNA-binding protein	1	89	2.0E-21	T	13-04-2026	IPR000119	Histone-like DNA-binding protein	-	-
NZ_CP143950.1_88416-99011:._12	fc50f7e6f6a3afbef0904bea45dffd87	94	CDD	cd13836	IHF_B	1	85	1.03881E-31	T	13-04-2026	-	-	-	-
NZ_CP072253.1_51844-62439:._12	fc50f7e6f6a3afbef0904bea45dffd87	94	Pfam	PF00216	Bacterial DNA-binding protein	1	89	2.0E-21	T	13-04-2026	IPR000119	Histone-like DNA-binding protein	-	-
NZ_CP072253.1_51844-62439:._12	fc50f7e6f6a3afbef0904bea45dffd87	94	CDD	cd13836	IHF_B	1	85	1.03881E-31	T	13-04-2026	-	-	-	-
NZ_CP072228.1_51839-62434:._12	fc50f7e6f6a3afbef0904bea45dffd87	94	Pfam	PF00216	Bacterial DNA-binding protein	1	89	2.0E-21	T	13-04-2026	IPR000119	Histone-like DNA-binding protein	-	-
NZ_CP072228.1_51839-62434:._12	fc50f7e6f6a3afbef0904bea45dffd87	94	CDD	cd13836	IHF_B	1	85	1.03881E-31	T	13-04-2026	-	-	-	-
NZ_CP081905.1_30585-41180:._5	fc50f7e6f6a3afbef0904bea45dffd87	94	Pfam	PF00216	Bacterial DNA-binding protein	1	89	2.0E-21	T	13-04-2026	IPR000119	Histone-like DNA-binding protein	-	-
NZ_CP081905.1_30585-41180:._5	fc50f7e6f6a3afbef0904bea45dffd87	94	CDD	cd13836	IHF_B	1	85	1.03881E-31	T	13-04-2026	-	-	-	-
NZ_CP072223.1_86752-97347:._5	fc50f7e6f6a3afbef0904bea45dffd87	94	Pfam	PF00216	Bacterial DNA-binding protein	1	89	2.0E-21	T	13-04-2026	IPR000119	Histone-like DNA-binding protein	-	-
NZ_CP072223.1_86752-97347:._5	fc50f7e6f6a3afbef0904bea45dffd87	94	CDD	cd13836	IHF_B	1	85	1.03881E-31	T	13-04-2026	-	-	-	-
NZ_CP072238.1_51863-62458:._12	fc50f7e6f6a3afbef0904bea45dffd87	94	Pfam	PF00216	Bacterial DNA-binding protein	1	89	2.0E-21	T	13-04-2026	IPR000119	Histone-like DNA-binding protein	-	-
NZ_CP072238.1_51863-62458:._12	fc50f7e6f6a3afbef0904bea45dffd87	94	CDD	cd13836	IHF_B	1	85	1.03881E-31	T	13-04-2026	-	-	-	-
NZ_OX596082.1_1428453-1439090:._8	0bedb91cdf0e9fd2768357e1c3d4331c	241	Pfam	PF13715	CarboxypepD_reg-like domain	23	104	4.6E-5	T	13-04-2026	-	-	-	-
NZ_OX596081.1_1428450-1439087:._8	0bedb91cdf0e9fd2768357e1c3d4331c	241	Pfam	PF13715	CarboxypepD_reg-like domain	23	104	4.6E-5	T	13-04-2026	-	-	-	-
NZ_CP114768.1_24102-34712:._5	87b22c6c66fdfa596dbde375aa32587a	213	Pfam	PF00111	2Fe-2S iron-sulfur cluster binding domain	68	116	9.6E-6	T	13-04-2026	IPR001041	2Fe-2S ferredoxin-type iron-sulfur binding domain	-	-
NZ_CP114768.1_24102-34712:._5	87b22c6c66fdfa596dbde375aa32587a	213	CDD	cd00207	fer2	64	124	1.01779E-6	T	13-04-2026	IPR001041	2Fe-2S ferredoxin-type iron-sulfur binding domain	-	-
NZ_CP114768.1_24102-34712:._5	87b22c6c66fdfa596dbde375aa32587a	213	Pfam	PF01799	[2Fe-2S] binding domain	134	207	3.7E-27	T	13-04-2026	IPR002888	[2Fe-2S]-binding	-	-
NZ_CP066883.1_3742481-3753091:._1	c59492d4fefbeb90e3af5ea7096251f9	363	CDD	cd01700	PolY_Pol_V_umuC	1	290	6.55457E-103	T	13-04-2026	-	-	-	-
NZ_CP066883.1_3742481-3753091:._1	c59492d4fefbeb90e3af5ea7096251f9	363	Pfam	PF11799	impB/mucB/samB family C-terminal domain	185	301	4.2E-18	T	13-04-2026	IPR017961	DNA polymerase, Y-family, little finger domain	-	-
NZ_CP066883.1_3742481-3753091:._1	c59492d4fefbeb90e3af5ea7096251f9	363	Pfam	PF13438	Domain of unknown function (DUF4113)	313	361	7.9E-10	T	13-04-2026	IPR025188	Domain of unknown function DUF4113	-	-
NZ_CP066883.1_3742481-3753091:._1	c59492d4fefbeb90e3af5ea7096251f9	363	Pfam	PF00817	impB/mucB/samB family	9	92	4.8E-13	T	13-04-2026	IPR001126	UmuC domain	-	-
NZ_CP065589.1_4744455-4755017:._8	bad82c5ecf8d5e019578a7896b1cbdac	278	Pfam	PF02086	D12 class N6 adenine-specific DNA methyltransferase	15	252	2.6E-44	T	13-04-2026	IPR012327	D12 class N6 adenine-specific DNA methyltransferase	-	-
NZ_CP115859.1_474741-485300:._1	c061661e2a3b9fe0997dfd7d4e65ff70	156	CDD	cd00090	HTH_ARSR	7	57	2.86698E-7	T	13-04-2026	IPR011991	ArsR-like helix-turn-helix domain	-	-
NZ_CP115859.1_474741-485300:._1	c061661e2a3b9fe0997dfd7d4e65ff70	156	Pfam	PF13412	Winged helix-turn-helix DNA-binding	9	55	3.9E-14	T	13-04-2026	-	-	-	-
NZ_CP115859.1_474741-485300:._1	c061661e2a3b9fe0997dfd7d4e65ff70	156	Pfam	PF01037	Lrp/AsnC ligand binding domain	80	147	3.9E-15	T	13-04-2026	IPR019887	Transcription regulator AsnC/Lrp, ligand binding domain	-	-
NZ_CP147519.1_306556-317139:._4	efe5071e4a4038dcc5d5117869d157b6	209	Pfam	PF00239	Resolvase, N terminal domain	4	153	2.7E-29	T	13-04-2026	IPR006119	Resolvase, N-terminal catalytic domain	-	-
NZ_CP147519.1_306556-317139:._4	efe5071e4a4038dcc5d5117869d157b6	209	CDD	cd03768	SR_ResInv	4	143	1.02888E-26	T	13-04-2026	-	-	-	-
NC_015164.1_34583-45172:._5	bf10396b42f598244f9742cf64c988d3	1089	CDD	cd18793	SF2_C_SNF	663	804	3.09841E-25	T	13-04-2026	IPR049730	SNF2/RAD5-like, C-terminal helicase domain	-	-
NC_015164.1_34583-45172:._5	bf10396b42f598244f9742cf64c988d3	1089	CDD	cd09178	PLDc_N_Snf2_like	5	193	3.67834E-42	T	13-04-2026	-	-	-	-
NC_015164.1_34583-45172:._5	bf10396b42f598244f9742cf64c988d3	1089	Pfam	PF00271	Helicase conserved C-terminal domain	685	792	2.6E-13	T	13-04-2026	IPR001650	Helicase, C-terminal domain-like	-	-
NC_015164.1_34583-45172:._5	bf10396b42f598244f9742cf64c988d3	1089	Pfam	PF13091	PLD-like domain	102	190	1.4E-6	T	13-04-2026	IPR025202	Phospholipase D-like domain	-	-
NC_015164.1_34583-45172:._5	bf10396b42f598244f9742cf64c988d3	1089	Pfam	PF00176	SNF2-related domain	344	508	0.033	T	13-04-2026	IPR000330	SNF2, N-terminal	-	-
NZ_OX030782.1_4641479-4652074:._10	fb1ff3a09d293dd09a67ea38b16bba30	359	Pfam	PF20282	C-terminal domain 6 of the ABC-three component (ABC-3C) systems	230	358	5.8E-34	T	13-04-2026	IPR046914	ABC-three component systems, C-terminal domain 6	-	-
NC_015703.1_4519906-4530483:._11	471b3542a2a6e86edfeec5c30452c436	200	Pfam	PF01551	Peptidase family M23	66	163	6.0E-13	T	13-04-2026	IPR016047	Peptidase M23	-	-
NC_015703.1_4519906-4530483:._11	471b3542a2a6e86edfeec5c30452c436	200	CDD	cd12797	M23_peptidase	66	161	3.91016E-17	T	13-04-2026	-	-	-	-
NZ_CP152355.1_5086-14492:._6	48495097c08d952526b000ca578a0d44	355	Pfam	PF13412	Winged helix-turn-helix DNA-binding	296	339	1.0E-4	T	13-04-2026	-	-	-	-
NZ_CP152355.1_5086-14492:._6	48495097c08d952526b000ca578a0d44	355	Pfam	PF02661	Fic/DOC family	91	208	9.3E-16	T	13-04-2026	IPR003812	Fido domain	-	-
NZ_OZ409824.1_5101300-5111901:._8	8ee4b39d56df428c21763b2ada770ab6	331	Pfam	PF10017	Histidine-specific methyltransferase, SAM-dependent	24	327	4.3E-94	T	13-04-2026	IPR019257	Histidine-specific methyltransferase, SAM-dependent	-	-
NZ_CM148647.1_2723775-2734409:._6	0b9b02daa1777d90088bd520ae6750bb	211	Pfam	PF02796	Helix-turn-helix domain of resolvase	150	196	2.8E-4	T	13-04-2026	IPR006120	Resolvase, HTH domain	-	-
NZ_CM148647.1_2723775-2734409:._6	0b9b02daa1777d90088bd520ae6750bb	211	Pfam	PF00239	Resolvase, N terminal domain	15	148	4.0E-45	T	13-04-2026	IPR006119	Resolvase, N-terminal catalytic domain	-	-
NZ_CM148647.1_2723775-2734409:._6	0b9b02daa1777d90088bd520ae6750bb	211	CDD	cd03768	SR_ResInv	14	138	2.84962E-63	T	13-04-2026	-	-	-	-
NZ_CM148639.1_2733309-2743943:._7	0b9b02daa1777d90088bd520ae6750bb	211	Pfam	PF02796	Helix-turn-helix domain of resolvase	150	196	2.8E-4	T	13-04-2026	IPR006120	Resolvase, HTH domain	-	-
NZ_CM148639.1_2733309-2743943:._7	0b9b02daa1777d90088bd520ae6750bb	211	Pfam	PF00239	Resolvase, N terminal domain	15	148	4.0E-45	T	13-04-2026	IPR006119	Resolvase, N-terminal catalytic domain	-	-
NZ_CM148639.1_2733309-2743943:._7	0b9b02daa1777d90088bd520ae6750bb	211	CDD	cd03768	SR_ResInv	14	138	2.84962E-63	T	13-04-2026	-	-	-	-
NZ_CP172273.1_2772056-2782690:._6	0b9b02daa1777d90088bd520ae6750bb	211	Pfam	PF02796	Helix-turn-helix domain of resolvase	150	196	2.8E-4	T	13-04-2026	IPR006120	Resolvase, HTH domain	-	-
