# macsyfinder 2.1.6  (using MacSyLib 1.0.4 )
# models : defense-finder-models-2.0.2
# /gpfs/alpine1/scratch/sandersen@xsede.org/RADS_Bacteroidota_Slurm/RADS/.pixi/envs/defensefinder/bin/macsyfinder --db-type unordered --sequence-db results/efb0058_bacteroidota_withbinom_slurm/contig_orfs/all_contigs.faa --models defense-finder-models all --out-dir /tmp/defense-finder --coverage-profile 0.1 --w 4
# Likely Systems found:

# This replicon contains genetic materials needed for system defense-finder-models/RM/RM/RM_Type_IIG

replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_wholeness	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	used_in
all_contigs	NZ_CM148639.1_2745888-2756492:._13	RM__Type_I_S_51	1047	defense-finder-models/RM/RM/RM_Type_I	all_contigs_RM_Type_I_55	1.000	RM__Type_I_S_01	mandatory	190	8.7e-25	84.600	0.360	0.911	7	179	all_contigs_PrrC_53
all_contigs	NZ_CP119422.1_4788955-4799508:._10	RM__Type_I_S_51	1222	defense-finder-models/RM/RM/RM_Type_I	all_contigs_RM_Type_I_55	1.000	RM__Type_I_S_01	mandatory	431	9.5e-93	308.700	0.834	0.979	8	429	all_contigs_PrrC_53
all_contigs	NZ_CP054141.1_36662-47269:._11	RM__Type_I_S_52	815	defense-finder-models/RM/RM/RM_Type_I	all_contigs_RM_Type_I_55	1.000	RM__Type_I_S_01	mandatory	476	5.7e-37	125.300	0.587	0.809	62	446	all_contigs_PrrC_53

# This replicon contains genetic materials needed for system defense-finder-models/DefenseFinder/Menshen/Menshen

replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_wholeness	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	used_in
all_contigs	NZ_CP087585.1_3158408-3169009:._7	Menshen__NsnA	430	defense-finder-models/DefenseFinder/Menshen/Menshen	all_contigs_Menshen_43	1.000	Menshen__NsnA	mandatory	368	9.5e-111	368.200	0.919	0.951	15	364	
all_contigs	NZ_CP087585.1_3158408-3169009:._8	Menshen__NsnB	431	defense-finder-models/DefenseFinder/Menshen/Menshen	all_contigs_Menshen_43	1.000	Menshen__NsnB	mandatory	344	4.2e-84	280.700	0.881	0.983	1	338	
all_contigs	NZ_CP171010.1_321704-332272:._3	Menshen__NsnC_2512525018	31	defense-finder-models/DefenseFinder/Menshen/Menshen	all_contigs_Menshen_43	1.000	Menshen__NsnC_2507451963	mandatory	289	5e-05	20.500	0.773	0.606	73	247	
all_contigs	NZ_CP036540.1_72561-83153:._5	Menshen__NsnC_2512525018	375	defense-finder-models/DefenseFinder/Menshen/Menshen	all_contigs_Menshen_43	1.000	Menshen__NsnC_2507451963	mandatory	292	0.00092	16.400	0.814	0.661	64	256	
all_contigs	NZ_CP036547.1_5524-14930:._7	Menshen__NsnC_2512525018	1856	defense-finder-models/DefenseFinder/Menshen/Menshen	all_contigs_Menshen_43	1.000	Menshen__NsnC_2507451963	mandatory	292	0.00092	16.400	0.814	0.661	64	256	
all_contigs	NZ_CP087585.1_3158408-3169009:._9	Menshen__NsnC_2635923458	432	defense-finder-models/DefenseFinder/Menshen/Menshen	all_contigs_Menshen_43	1.000	Menshen__NsnC_2507451963	mandatory	302	4e-78	260.200	1.000	0.997	1	301	

# This replicon contains genetic materials needed for system defense-finder-models/DefenseFinder/Gabija/Gabija

replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_wholeness	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	used_in
all_contigs	NZ_CP033913.1_24170-34774:._8	Gabija__GajA	50	defense-finder-models/DefenseFinder/Gabija/Gabija	all_contigs_Gabija_23	1.000	Gabija__GajA	mandatory	601	4.6e-89	297.400	0.828	0.840	1	505	
all_contigs	NZ_CP033916.1_37049-47653:._2	Gabija__GajA	578	defense-finder-models/DefenseFinder/Gabija/Gabija	all_contigs_Gabija_23	1.000	Gabija__GajA	mandatory	601	4.6e-89	297.400	0.828	0.840	1	505	
all_contigs	NZ_CP033913.1_24170-34774:._7	Gabija__GajB_2	49	defense-finder-models/DefenseFinder/Gabija/Gabija	all_contigs_Gabija_23	1.000	Gabija__GajB_1	mandatory	640	5.9e-50	168.000	0.737	0.931	24	619	
all_contigs	NZ_CP033916.1_37049-47653:._3	Gabija__GajB_2	579	defense-finder-models/DefenseFinder/Gabija/Gabija	all_contigs_Gabija_23	1.000	Gabija__GajB_1	mandatory	640	5.9e-50	168.000	0.737	0.931	24	619	

# This replicon contains genetic materials needed for system defense-finder-models/DefenseFinder/Veles/Veles

replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_wholeness	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	used_in
all_contigs	NC_015160.1_3554654-3565171:._8	Veles__VlsA1	483	defense-finder-models/DefenseFinder/Veles/Veles	all_contigs_Veles_82	1.000	Veles__VlsA1	mandatory	402	1.9e-50	169.300	0.993	0.761	4	309	
all_contigs	NZ_LT906459.1_3554432-3565048:._9	Veles__VlsA1	1590	defense-finder-models/DefenseFinder/Veles/Veles	all_contigs_Veles_82	1.000	Veles__VlsA1	mandatory	402	1.9e-50	169.300	0.993	0.761	4	309	
all_contigs	NC_015160.1_3554654-3565171:._7	Veles__VlsB2	482	defense-finder-models/DefenseFinder/Veles/Veles	all_contigs_Veles_82	1.000	Veles__VlsB1	mandatory	371	1.6e-129	429.800	0.938	0.984	4	368	
all_contigs	NZ_LT906459.1_3554432-3565048:._8	Veles__VlsB2	1589	defense-finder-models/DefenseFinder/Veles/Veles	all_contigs_Veles_82	1.000	Veles__VlsB1	mandatory	371	1.6e-129	429.800	0.938	0.984	4	368	
all_contigs	NZ_CP081299.1_1785944-1796431:._5	Veles__VlsC2	106	defense-finder-models/DefenseFinder/Veles/Veles	all_contigs_Veles_82	1.000	Veles__VlsC1	mandatory	138	2e-16	58.000	0.557	0.572	4	82	
all_contigs	NZ_CP081299.1_7408552-7419153:._11	Veles__VlsC2	137	defense-finder-models/DefenseFinder/Veles/Veles	all_contigs_Veles_82	1.000	Veles__VlsC1	mandatory	139	9.1e-16	55.900	0.564	0.576	4	83	

# This replicon contains genetic materials needed for system defense-finder-models/DefenseFinder/DS-1/DS-1

replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_wholeness	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	used_in
all_contigs	NZ_CP104875.1_2250589-2261184:._9	DS-1__DS-1A	148	defense-finder-models/DefenseFinder/DS-1/DS-1	all_contigs_DS-1_17	1.000	DS-1__DS-1A	mandatory	350	1.6e-34	117.000	0.782	0.823	44	331	
all_contigs	NZ_CP071547.1_2251581-2262176:._9	DS-1__DS-1A	766	defense-finder-models/DefenseFinder/DS-1/DS-1	all_contigs_DS-1_17	1.000	DS-1__DS-1A	mandatory	350	1.6e-34	117.000	0.782	0.823	44	331	
all_contigs	NZ_CM148636.1_2123055-2133650:._9	DS-1__DS-1A	1268	defense-finder-models/DefenseFinder/DS-1/DS-1	all_contigs_DS-1_17	1.000	DS-1__DS-1A	mandatory	350	1.1e-34	117.600	0.782	0.823	44	331	
all_contigs	NZ_CP104875.1_2250589-2261184:._8	DS-1__DS-1B	147	defense-finder-models/DefenseFinder/DS-1/DS-1	all_contigs_DS-1_17	1.000	DS-1__DS-1B	mandatory	397	2.1e-70	235.400	0.990	0.962	1	382	
all_contigs	NZ_CP071547.1_2251581-2262176:._8	DS-1__DS-1B	765	defense-finder-models/DefenseFinder/DS-1/DS-1	all_contigs_DS-1_17	1.000	DS-1__DS-1B	mandatory	397	2.1e-70	235.400	0.990	0.962	1	382	
all_contigs	NZ_CM148636.1_2123055-2133650:._8	DS-1__DS-1B	1267	defense-finder-models/DefenseFinder/DS-1/DS-1	all_contigs_DS-1_17	1.000	DS-1__DS-1B	mandatory	397	1.2e-67	226.300	0.978	0.957	3	382	

# This replicon contains genetic materials needed for system defense-finder-models/DefenseFinder/AbiZ/AbiZ

replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_wholeness	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	used_in
all_contigs	NZ_CP104875.1_2250589-2261184:._10	AbiZ__AbiZ	149	defense-finder-models/DefenseFinder/AbiZ/AbiZ	all_contigs_AbiZ_8	1.000	AbiZ__AbiZ	mandatory	425	6.6e-39	131.900	0.951	0.932	22	417	
all_contigs	NZ_CP071547.1_2251581-2262176:._10	AbiZ__AbiZ	767	defense-finder-models/DefenseFinder/AbiZ/AbiZ	all_contigs_AbiZ_8	1.000	AbiZ__AbiZ	mandatory	425	6.6e-39	131.900	0.951	0.932	22	417	
all_contigs	NZ_CM148636.1_2123055-2133650:._10	AbiZ__AbiZ	1269	defense-finder-models/DefenseFinder/AbiZ/AbiZ	all_contigs_AbiZ_8	1.000	AbiZ__AbiZ	mandatory	425	1.1e-36	124.500	0.948	0.929	23	417	

# This replicon contains genetic materials needed for system defense-finder-models/DefenseFinder/CBASS/CBASS

replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_wholeness	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	used_in
all_contigs	NZ_CM148643.1_3210785-3221380:._1	CBASS__Cyclase_II	166	defense-finder-models/DefenseFinder/CBASS/CBASS	all_contigs_CBASS_9	1.000	CBASS__Cyclase_SMODS	mandatory	417	3e-49	165.500	0.911	0.871	9	371	all_contigs_CBASS_III_12,all_contigs_CBASS_II_11,all_contigs_CBASS_I_10
all_contigs	NZ_CM148673.1_2105830-2116425:._12	CBASS__Cyclase_II	394	defense-finder-models/DefenseFinder/CBASS/CBASS	all_contigs_CBASS_9	1.000	CBASS__Cyclase_SMODS	mandatory	417	5e-49	164.800	0.911	0.871	9	371	all_contigs_CBASS_III_12,all_contigs_CBASS_II_11,all_contigs_CBASS_I_10
all_contigs	NZ_CM148634.1_2194474-2205048:._12	CBASS__Cyclase_II	934	defense-finder-models/DefenseFinder/CBASS/CBASS	all_contigs_CBASS_9	1.000	CBASS__Cyclase_SMODS	mandatory	392	6.9e-48	161.000	0.864	0.788	15	323	all_contigs_CBASS_III_12,all_contigs_CBASS_II_11,all_contigs_CBASS_I_10
all_contigs	NZ_CP034173.1_1138126-1148700:._6	CBASS__Cyclase_II	1544	defense-finder-models/DefenseFinder/CBASS/CBASS	all_contigs_CBASS_9	1.000	CBASS__Cyclase_SMODS	mandatory	315	9.5e-61	203.300	0.973	0.962	1	303	all_contigs_CBASS_III_12,all_contigs_CBASS_II_11,all_contigs_CBASS_I_10
all_contigs	NZ_CM148644.1_2122378-2132973:._6	CBASS__Cyclase_II	2099	defense-finder-models/DefenseFinder/CBASS/CBASS	all_contigs_CBASS_9	1.000	CBASS__Cyclase_SMODS	mandatory	329	4.4e-17	59.800	0.902	0.970	9	327	all_contigs_CBASS_III_12,all_contigs_CBASS_II_11,all_contigs_CBASS_I_10
all_contigs	NZ_CP016374.1_1840671-1851227:._9	CBASS__Cyclase_II	3314	defense-finder-models/DefenseFinder/CBASS/CBASS	all_contigs_CBASS_9	1.000	CBASS__Cyclase_SMODS	mandatory	315	1.2e-60	203.000	0.979	0.968	1	305	all_contigs_CBASS_III_12,all_contigs_CBASS_II_11,all_contigs_CBASS_I_10
all_contigs	NZ_CP022986.1_896566-907170:._6	CBASS__Cyclase_SMODS	3021	defense-finder-models/DefenseFinder/CBASS/CBASS	all_contigs_CBASS_9	1.000	CBASS__Cyclase_SMODS	mandatory	435	3.5e-45	151.700	0.976	0.368	1	160	all_contigs_CBASS_III_12,all_contigs_CBASS_II_11,all_contigs_CBASS_I_10
all_contigs	NZ_CP118631.1_4648428-4659014:._2	CBASS__2TM_5	2223	defense-finder-models/DefenseFinder/CBASS/CBASS	all_contigs_CBASS_9	1.000	CBASS__Effector_2TM_S_2TMBeta	accessory	173	3.9e-28	95.700	0.954	0.971	4	171	all_contigs_CBASS_III_12,all_contigs_CBASS_II_11,all_contigs_CBASS_I_10,all_contigs_Pycsar_54
all_contigs	NZ_CP022986.1_896566-907170:._5	CBASS__2TM_Gros	3020	defense-finder-models/DefenseFinder/CBASS/CBASS	all_contigs_CBASS_9	1.000	CBASS__Effector_2TM_S_2TMBeta	accessory	186	2.8e-42	143.000	0.755	0.968	5	184	all_contigs_CBASS_III_12,all_contigs_CBASS_II_11,all_contigs_CBASS_I_10,all_contigs_Pycsar_54
all_contigs	NZ_CM148634.1_2194474-2205048:._11	CBASS__Effector_2TM_Sa_NUDIX	933	defense-finder-models/DefenseFinder/CBASS/CBASS	all_contigs_CBASS_9	1.000	CBASS__Effector_2TM_S_2TMBeta	accessory	255	6.1e-66	219.600	0.995	0.804	45	249	all_contigs_CBASS_III_12,all_contigs_CBASS_II_11,all_contigs_CBASS_I_10,all_contigs_Pycsar_54
all_contigs	NZ_CM148644.1_2122378-2132973:._9	CBASS__Effector_2TM_Sa_NUDIX	2102	defense-finder-models/DefenseFinder/CBASS/CBASS	all_contigs_CBASS_9	1.000	CBASS__Effector_2TM_S_2TMBeta	accessory	274	3.2e-65	217.300	0.990	0.726	67	265	all_contigs_CBASS_III_12,all_contigs_CBASS_II_11,all_contigs_CBASS_I_10,all_contigs_Pycsar_54
all_contigs	NZ_CP034173.1_1138126-1148700:._7	CBASS__Phospholipase	1545	defense-finder-models/DefenseFinder/CBASS/CBASS	all_contigs_CBASS_9	1.000	CBASS__Effector_2TM_S_2TMBeta	accessory	336	3.2e-88	293.700	0.933	0.991	1	333	all_contigs_CBASS_III_12,all_contigs_CBASS_II_11,all_contigs_CBASS_I_10,all_contigs_Pycsar_54
all_contigs	NZ_CP016374.1_1840671-1851227:._10	CBASS__Phospholipase	3315	defense-finder-models/DefenseFinder/CBASS/CBASS	all_contigs_CBASS_9	1.000	CBASS__Effector_2TM_S_2TMBeta	accessory	336	2e-87	291.100	0.933	0.991	1	333	all_contigs_CBASS_III_12,all_contigs_CBASS_II_11,all_contigs_CBASS_I_10,all_contigs_Pycsar_54
all_contigs	NZ_CM148643.1_3210785-3221380:._4	CBASS__Sensing_SAVED	169	defense-finder-models/DefenseFinder/CBASS/CBASS	all_contigs_CBASS_9	1.000	CBASS__Effector_2TM_S_2TMBeta	accessory	377	1.4e-42	143.300	0.995	0.504	183	372	all_contigs_CBASS_III_12,all_contigs_CBASS_II_11,all_contigs_CBASS_I_10,all_contigs_Pycsar_54
all_contigs	NZ_CM148673.1_2105830-2116425:._9	CBASS__Sensing_SAVED	391	defense-finder-models/DefenseFinder/CBASS/CBASS	all_contigs_CBASS_9	1.000	CBASS__Effector_2TM_S_2TMBeta	accessory	377	1.4e-42	143.300	0.995	0.504	183	372	all_contigs_CBASS_III_12,all_contigs_CBASS_II_11,all_contigs_CBASS_I_10,all_contigs_Pycsar_54
all_contigs	NZ_CP033918.1_3313892-3324232:._10	CBASS__AG_E1_ThiF	2714	defense-finder-models/DefenseFinder/CBASS/CBASS	all_contigs_CBASS_9	1.000	CBASS__E2	neutral	372	3.3e-40	135.600	0.934	0.634	119	354	all_contigs_CBASS_II_11,all_contigs_Pycsar_54
all_contigs	NZ_CP033918.1_3313892-3324232:._11	CBASS__AG_E1_ThiF	2715	defense-finder-models/DefenseFinder/CBASS/CBASS	all_contigs_CBASS_9	1.000	CBASS__E2	neutral	371	9.2e-31	104.600	0.639	0.439	122	284	all_contigs_CBASS_II_11,all_contigs_Pycsar_54
all_contigs	NZ_AP029022.1_2742988-2753550:._5	CBASS__AG_E1_ThiF	2859	defense-finder-models/DefenseFinder/CBASS/CBASS	all_contigs_CBASS_9	1.000	CBASS__E2	neutral	386	6e-15	52.900	0.525	0.329	174	300	all_contigs_CBASS_II_11,all_contigs_Pycsar_54
all_contigs	NZ_CM148643.1_3210785-3221380:._2	CBASS__E2	167	defense-finder-models/DefenseFinder/CBASS/CBASS	all_contigs_CBASS_9	1.000	CBASS__E2	neutral	152	7.6e-38	127.900	0.801	0.954	3	147	all_contigs_CBASS_II_11,all_contigs_Pycsar_54
all_contigs	NZ_CM148673.1_2105830-2116425:._11	CBASS__E2	393	defense-finder-models/DefenseFinder/CBASS/CBASS	all_contigs_CBASS_9	1.000	CBASS__E2	neutral	152	7.8e-38	127.800	0.801	0.954	3	147	all_contigs_CBASS_II_11,all_contigs_Pycsar_54
all_contigs	NZ_CM148634.1_2194474-2205048:._13	CBASS__E2	935	defense-finder-models/DefenseFinder/CBASS/CBASS	all_contigs_CBASS_9	1.000	CBASS__E2	neutral	150	2.3e-22	77.500	0.795	0.900	13	147	all_contigs_CBASS_II_11,all_contigs_Pycsar_54
all_contigs	NZ_CP034173.1_1138126-1148700:._5	CBASS__E2_II	1543	defense-finder-models/DefenseFinder/CBASS/CBASS	all_contigs_CBASS_9	1.000	CBASS__E2	neutral	213	4.7e-60	200.300	0.912	0.920	1	196	all_contigs_CBASS_II_11,all_contigs_Pycsar_54
all_contigs	NZ_CP016374.1_1840671-1851227:._8	CBASS__E2_II	3313	defense-finder-models/DefenseFinder/CBASS/CBASS	all_contigs_CBASS_9	1.000	CBASS__E2	neutral	216	2e-56	188.400	0.907	0.903	1	195	all_contigs_CBASS_II_11,all_contigs_Pycsar_54
all_contigs	NZ_CM148644.1_2122378-2132973:._8	CBASS__TRIP13	2101	defense-finder-models/DefenseFinder/CBASS/CBASS	all_contigs_CBASS_9	1.000	CBASS__HORMA	neutral	295	2e-96	320.400	0.974	0.990	2	293	all_contigs_CBASS_III_12,all_contigs_Pycsar_54
all_contigs	NZ_CM148644.1_2122378-2132973:._7	CBASS__bacHORMA_1	2100	defense-finder-models/DefenseFinder/CBASS/CBASS	all_contigs_CBASS_9	1.000	CBASS__HORMA	neutral	170	7.6e-50	166.700	1.000	0.994	1	169	all_contigs_CBASS_III_12,all_contigs_Pycsar_54

# This replicon contains genetic materials needed for system defense-finder-models/DefenseFinder/CBASS/CBASS_I

replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_wholeness	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	used_in
all_contigs	NZ_CP118631.1_4648428-4659014:._2	CBASS__2TM_5	2223	defense-finder-models/DefenseFinder/CBASS/CBASS_I	all_contigs_CBASS_I_10	1.000	CBASS__Effector_2TM_S_2TMBeta	mandatory	173	3.9e-28	95.700	0.954	0.971	4	171	all_contigs_CBASS_9,all_contigs_CBASS_III_12,all_contigs_CBASS_II_11,all_contigs_Pycsar_54
all_contigs	NZ_CP022986.1_896566-907170:._5	CBASS__2TM_Gros	3020	defense-finder-models/DefenseFinder/CBASS/CBASS_I	all_contigs_CBASS_I_10	1.000	CBASS__Effector_2TM_S_2TMBeta	mandatory	186	2.8e-42	143.000	0.755	0.968	5	184	all_contigs_CBASS_9,all_contigs_CBASS_III_12,all_contigs_CBASS_II_11,all_contigs_Pycsar_54
all_contigs	NZ_CM148643.1_3210785-3221380:._1	CBASS__Cyclase_II	166	defense-finder-models/DefenseFinder/CBASS/CBASS_I	all_contigs_CBASS_I_10	1.000	CBASS__Cyclase_SMODS	mandatory	417	3e-49	165.500	0.911	0.871	9	371	all_contigs_CBASS_9,all_contigs_CBASS_III_12,all_contigs_CBASS_II_11
all_contigs	NZ_CM148673.1_2105830-2116425:._12	CBASS__Cyclase_II	394	defense-finder-models/DefenseFinder/CBASS/CBASS_I	all_contigs_CBASS_I_10	1.000	CBASS__Cyclase_SMODS	mandatory	417	5e-49	164.800	0.911	0.871	9	371	all_contigs_CBASS_9,all_contigs_CBASS_III_12,all_contigs_CBASS_II_11
all_contigs	NZ_CM148634.1_2194474-2205048:._12	CBASS__Cyclase_II	934	defense-finder-models/DefenseFinder/CBASS/CBASS_I	all_contigs_CBASS_I_10	1.000	CBASS__Cyclase_SMODS	mandatory	392	6.9e-48	161.000	0.864	0.788	15	323	all_contigs_CBASS_9,all_contigs_CBASS_III_12,all_contigs_CBASS_II_11
all_contigs	NZ_CP034173.1_1138126-1148700:._6	CBASS__Cyclase_II	1544	defense-finder-models/DefenseFinder/CBASS/CBASS_I	all_contigs_CBASS_I_10	1.000	CBASS__Cyclase_SMODS	mandatory	315	9.5e-61	203.300	0.973	0.962	1	303	all_contigs_CBASS_9,all_contigs_CBASS_III_12,all_contigs_CBASS_II_11
all_contigs	NZ_CM148644.1_2122378-2132973:._6	CBASS__Cyclase_II	2099	defense-finder-models/DefenseFinder/CBASS/CBASS_I	all_contigs_CBASS_I_10	1.000	CBASS__Cyclase_SMODS	mandatory	329	4.4e-17	59.800	0.902	0.970	9	327	all_contigs_CBASS_9,all_contigs_CBASS_III_12,all_contigs_CBASS_II_11
all_contigs	NZ_CP016374.1_1840671-1851227:._9	CBASS__Cyclase_II	3314	defense-finder-models/DefenseFinder/CBASS/CBASS_I	all_contigs_CBASS_I_10	1.000	CBASS__Cyclase_SMODS	mandatory	315	1.2e-60	203.000	0.979	0.968	1	305	all_contigs_CBASS_9,all_contigs_CBASS_III_12,all_contigs_CBASS_II_11
all_contigs	NZ_CP022986.1_896566-907170:._6	CBASS__Cyclase_SMODS	3021	defense-finder-models/DefenseFinder/CBASS/CBASS_I	all_contigs_CBASS_I_10	1.000	CBASS__Cyclase_SMODS	mandatory	435	3.5e-45	151.700	0.976	0.368	1	160	all_contigs_CBASS_9,all_contigs_CBASS_III_12,all_contigs_CBASS_II_11
all_contigs	NZ_CM148634.1_2194474-2205048:._11	CBASS__Effector_2TM_Sa_NUDIX	933	defense-finder-models/DefenseFinder/CBASS/CBASS_I	all_contigs_CBASS_I_10	1.000	CBASS__Effector_2TM_S_2TMBeta	mandatory	255	6.1e-66	219.600	0.995	0.804	45	249	all_contigs_CBASS_9,all_contigs_CBASS_III_12,all_contigs_CBASS_II_11,all_contigs_Pycsar_54
all_contigs	NZ_CM148644.1_2122378-2132973:._9	CBASS__Effector_2TM_Sa_NUDIX	2102	defense-finder-models/DefenseFinder/CBASS/CBASS_I	all_contigs_CBASS_I_10	1.000	CBASS__Effector_2TM_S_2TMBeta	mandatory	274	3.2e-65	217.300	0.990	0.726	67	265	all_contigs_CBASS_9,all_contigs_CBASS_III_12,all_contigs_CBASS_II_11,all_contigs_Pycsar_54
all_contigs	NZ_CP034173.1_1138126-1148700:._7	CBASS__Phospholipase	1545	defense-finder-models/DefenseFinder/CBASS/CBASS_I	all_contigs_CBASS_I_10	1.000	CBASS__Effector_2TM_S_2TMBeta	mandatory	336	3.2e-88	293.700	0.933	0.991	1	333	all_contigs_CBASS_9,all_contigs_CBASS_III_12,all_contigs_CBASS_II_11,all_contigs_Pycsar_54
all_contigs	NZ_CP016374.1_1840671-1851227:._10	CBASS__Phospholipase	3315	defense-finder-models/DefenseFinder/CBASS/CBASS_I	all_contigs_CBASS_I_10	1.000	CBASS__Effector_2TM_S_2TMBeta	mandatory	336	2e-87	291.100	0.933	0.991	1	333	all_contigs_CBASS_9,all_contigs_CBASS_III_12,all_contigs_CBASS_II_11,all_contigs_Pycsar_54
all_contigs	NZ_CM148643.1_3210785-3221380:._4	CBASS__Sensing_SAVED	169	defense-finder-models/DefenseFinder/CBASS/CBASS_I	all_contigs_CBASS_I_10	1.000	CBASS__Effector_2TM_S_2TMBeta	mandatory	377	1.4e-42	143.300	0.995	0.504	183	372	all_contigs_CBASS_9,all_contigs_CBASS_III_12,all_contigs_CBASS_II_11,all_contigs_Pycsar_54
all_contigs	NZ_CM148673.1_2105830-2116425:._9	CBASS__Sensing_SAVED	391	defense-finder-models/DefenseFinder/CBASS/CBASS_I	all_contigs_CBASS_I_10	1.000	CBASS__Effector_2TM_S_2TMBeta	mandatory	377	1.4e-42	143.300	0.995	0.504	183	372	all_contigs_CBASS_9,all_contigs_CBASS_III_12,all_contigs_CBASS_II_11,all_contigs_Pycsar_54

# This replicon contains genetic materials needed for system defense-finder-models/DefenseFinder/CBASS/CBASS_II

replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_wholeness	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	used_in
all_contigs	NZ_CP118631.1_4648428-4659014:._2	CBASS__2TM_5	2223	defense-finder-models/DefenseFinder/CBASS/CBASS_II	all_contigs_CBASS_II_11	1.000	CBASS__Effector_2TM_S_2TMBeta	mandatory	173	3.9e-28	95.700	0.954	0.971	4	171	all_contigs_CBASS_9,all_contigs_CBASS_III_12,all_contigs_CBASS_I_10,all_contigs_Pycsar_54
all_contigs	NZ_CP022986.1_896566-907170:._5	CBASS__2TM_Gros	3020	defense-finder-models/DefenseFinder/CBASS/CBASS_II	all_contigs_CBASS_II_11	1.000	CBASS__Effector_2TM_S_2TMBeta	mandatory	186	2.8e-42	143.000	0.755	0.968	5	184	all_contigs_CBASS_9,all_contigs_CBASS_III_12,all_contigs_CBASS_I_10,all_contigs_Pycsar_54
all_contigs	NZ_CP033918.1_3313892-3324232:._10	CBASS__AG_E1_ThiF	2714	defense-finder-models/DefenseFinder/CBASS/CBASS_II	all_contigs_CBASS_II_11	1.000	CBASS__E2	mandatory	372	3.3e-40	135.600	0.934	0.634	119	354	all_contigs_CBASS_9,all_contigs_Pycsar_54
all_contigs	NZ_CP033918.1_3313892-3324232:._11	CBASS__AG_E1_ThiF	2715	defense-finder-models/DefenseFinder/CBASS/CBASS_II	all_contigs_CBASS_II_11	1.000	CBASS__E2	mandatory	371	9.2e-31	104.600	0.639	0.439	122	284	all_contigs_CBASS_9,all_contigs_Pycsar_54
all_contigs	NZ_AP029022.1_2742988-2753550:._5	CBASS__AG_E1_ThiF	2859	defense-finder-models/DefenseFinder/CBASS/CBASS_II	all_contigs_CBASS_II_11	1.000	CBASS__E2	mandatory	386	6e-15	52.900	0.525	0.329	174	300	all_contigs_CBASS_9,all_contigs_Pycsar_54
all_contigs	NZ_CM148643.1_3210785-3221380:._1	CBASS__Cyclase_II	166	defense-finder-models/DefenseFinder/CBASS/CBASS_II	all_contigs_CBASS_II_11	1.000	CBASS__Cyclase_SMODS	mandatory	417	3e-49	165.500	0.911	0.871	9	371	all_contigs_CBASS_9,all_contigs_CBASS_III_12,all_contigs_CBASS_I_10
all_contigs	NZ_CM148673.1_2105830-2116425:._12	CBASS__Cyclase_II	394	defense-finder-models/DefenseFinder/CBASS/CBASS_II	all_contigs_CBASS_II_11	1.000	CBASS__Cyclase_SMODS	mandatory	417	5e-49	164.800	0.911	0.871	9	371	all_contigs_CBASS_9,all_contigs_CBASS_III_12,all_contigs_CBASS_I_10
all_contigs	NZ_CM148634.1_2194474-2205048:._12	CBASS__Cyclase_II	934	defense-finder-models/DefenseFinder/CBASS/CBASS_II	all_contigs_CBASS_II_11	1.000	CBASS__Cyclase_SMODS	mandatory	392	6.9e-48	161.000	0.864	0.788	15	323	all_contigs_CBASS_9,all_contigs_CBASS_III_12,all_contigs_CBASS_I_10
all_contigs	NZ_CP034173.1_1138126-1148700:._6	CBASS__Cyclase_II	1544	defense-finder-models/DefenseFinder/CBASS/CBASS_II	all_contigs_CBASS_II_11	1.000	CBASS__Cyclase_SMODS	mandatory	315	9.5e-61	203.300	0.973	0.962	1	303	all_contigs_CBASS_9,all_contigs_CBASS_III_12,all_contigs_CBASS_I_10
